Date,Open,High,Low,Close,Volume,Adj Close
2014-01-10,34.25,35.15,33.28,33.45,4071400,33.45
2014-01-09,33.90,35.80,33.56,34.20,4957700,34.20
2014-01-08,32.36,35.12,32.33,34.07,7987100,34.07
2014-01-07,31.24,32.59,31.00,32.41,5001600,32.41
2014-01-06,31.71,31.71,30.70,31.16,1783800,31.16
2014-01-03,31.40,32.20,31.30,31.75,3516700,31.75
2014-01-02,30.40,32.00,30.25,31.58,4951300,31.58
2014-01-01,30.42,30.42,30.42,30.42,000,30.42
2013-12-31,30.00,30.55,29.90,30.42,2685300,30.42
2013-12-30,29.70,30.14,29.70,30.00,2552600,30.00
2013-12-27,29.14,29.84,28.80,29.70,2069400,29.70
2013-12-26,29.35,29.57,28.60,29.15,4896500,29.15
2013-12-25,30.10,30.60,28.96,29.67,5622000,29.67
2013-12-24,29.61,30.34,29.55,29.99,6314700,29.99
2013-12-23,28.69,30.10,28.61,29.66,2412600,29.66
2013-12-20,29.00,29.37,28.50,28.69,2150300,28.69
2013-12-19,29.52,29.75,28.75,28.78,1986200,28.78
2013-12-18,29.97,29.97,29.31,29.51,890800,29.51
2013-12-17,29.74,30.00,29.70,29.82,1751100,29.82
2013-12-16,30.30,31.79,29.47,29.76,3664900,29.76
2013-12-13,28.99,30.05,28.99,29.89,3239500,29.89
2013-12-12,29.44,29.99,29.35,29.63,1770300,29.63
2013-12-11,29.79,30.09,28.99,29.63,2704600,29.63
2013-12-10,29.40,30.25,29.17,29.89,4980300,29.89
2013-12-09,30.88,30.88,28.70,29.65,7814300,29.65
2013-12-06,31.80,31.80,30.59,30.91,3421000,30.91
2013-12-05,32.41,32.41,31.51,32.00,2315400,32.00
2013-12-04,31.34,32.60,31.23,32.51,3375100,32.51
2013-12-03,30.03,31.60,30.03,31.34,3346900,31.34
2013-12-02,31.20,31.20,29.51,30.48,4360900,30.48
2013-11-29,31.99,32.50,31.50,31.64,2611400,31.64
2013-11-28,30.00,32.87,29.96,31.99,9088500,31.99
2013-11-27,29.56,30.00,29.35,29.90,2595700,29.90
2013-11-26,29.32,29.97,29.30,29.63,1427300,29.63
2013-11-25,29.65,30.01,29.20,29.60,2373400,29.60
2013-11-22,29.31,30.30,29.31,29.71,3213000,29.71
2013-11-21,29.58,29.68,29.13,29.43,2737600,29.43
2013-11-20,28.63,29.65,28.63,29.53,3914600,29.53
