Date,Open,High,Low,Close,Volume,Adj Close
2014-01-10,4.44,4.49,4.28,4.31,98972100,4.31
2014-01-09,4.57,4.69,4.45,4.48,94424100,4.48
2014-01-08,4.72,4.85,4.56,4.61,112977400,4.61
2014-01-07,4.88,4.95,4.63,4.78,155801900,4.78
2014-01-06,5.35,5.35,4.86,4.90,241165000,4.90
2014-01-03,5.21,5.21,5.02,5.21,429567900,5.21
2014-01-02,4.74,4.74,4.74,4.74,24833200,4.74
2014-01-01,4.31,4.31,4.31,4.31,000,4.31
2013-12-31,4.31,4.31,4.31,4.31,16771000,4.31
2013-12-30,3.92,3.92,3.92,3.92,000,3.92
2013-12-27,3.92,3.92,3.92,3.92,000,3.92
2013-12-26,3.92,3.92,3.92,3.92,000,3.92
2013-12-25,3.92,3.92,3.92,3.92,000,3.92
2013-12-24,3.92,3.92,3.92,3.92,000,3.92
2013-12-23,3.92,3.92,3.92,3.92,000,3.92
2013-12-20,3.92,3.92,3.92,3.92,000,3.92
2013-12-19,3.92,3.92,3.92,3.92,000,3.92
2013-12-18,3.92,3.92,3.92,3.92,000,3.92
2013-12-17,3.92,3.92,3.92,3.92,000,3.92
2013-12-16,3.92,3.92,3.92,3.92,000,3.92
2013-12-13,3.92,3.92,3.92,3.92,000,3.92
2013-12-12,3.92,3.92,3.92,3.92,000,3.92
2013-12-11,3.92,3.92,3.92,3.92,000,3.92
2013-12-10,3.92,3.92,3.92,3.92,000,3.92
2013-12-09,3.92,3.92,3.92,3.92,000,3.92
2013-12-06,3.92,3.92,3.92,3.92,000,3.92
2013-12-05,3.92,3.92,3.92,3.92,000,3.92
2013-12-04,3.92,3.92,3.92,3.92,000,3.92
2013-12-03,3.92,3.92,3.92,3.92,000,3.92
2013-12-02,3.92,3.92,3.92,3.92,000,3.92
2013-11-29,3.92,3.92,3.92,3.92,000,3.92
2013-11-28,3.92,3.92,3.92,3.92,000,3.92
2013-11-27,3.92,3.92,3.92,3.92,000,3.92
2013-11-26,3.92,3.92,3.92,3.92,000,3.92
2013-11-25,3.92,3.92,3.92,3.92,000,3.92
2013-11-22,3.92,3.92,3.92,3.92,000,3.92
2013-11-21,3.92,3.92,3.92,3.92,000,3.92
2013-11-20,3.92,3.92,3.92,3.92,000,3.92
2013-11-19,3.92,3.92,3.92,3.92,000,3.92
2013-11-18,3.92,3.92,3.92,3.92,000,3.92
2013-11-15,3.92,3.92,3.92,3.92,000,3.92
2013-11-14,3.92,3.92,3.92,3.92,000,3.92
2013-11-13,3.92,3.92,3.92,3.92,000,3.92
2013-11-12,3.92,3.92,3.92,3.92,000,3.92
2013-11-11,3.92,3.92,3.92,3.92,000,3.92
2013-11-08,3.92,3.92,3.92,3.92,000,3.92
2013-11-07,3.92,3.92,3.92,3.92,000,3.92
2013-11-06,3.92,3.92,3.92,3.92,000,3.92
2013-11-05,3.92,3.92,3.92,3.92,000,3.92
2013-11-04,3.92,3.92,3.92,3.92,000,3.92
2013-11-01,3.92,3.92,3.92,3.92,000,3.92
2013-10-31,3.84,3.93,3.79,3.92,46548900,3.92
2013-10-30,3.81,3.87,3.77,3.84,33736000,3.84
2013-10-29,3.91,3.92,3.76,3.81,29816500,3.81
2013-10-28,3.87,3.90,3.86,3.90,18384600,3.90
2013-10-25,3.93,3.94,3.85,3.87,31308400,3.87
2013-10-24,3.95,3.96,3.91,3.93,21775800,3.93
2013-10-23,4.00,4.06,3.96,3.96,37214500,3.96
2013-10-22,4.05,4.06,3.97,4.00,43579600,4.00
2013-10-21,4.08,4.09,4.02,4.06,41985300,4.06
2013-10-18,4.07,4.12,4.04,4.08,35403500,4.08
2013-10-17,4.03,4.12,4.01,4.09,39235400,4.09
2013-10-16,4.06,4.12,4.01,4.02,35330300,4.02
2013-10-15,4.10,4.14,4.05,4.06,28748100,4.06
2013-10-14,4.10,4.18,4.07,4.10,51807000,4.10
2013-10-11,4.05,4.13,4.02,4.08,60905100,4.08
2013-10-10,4.04,4.07,4.00,4.03,35684500,4.03
2013-10-09,4.05,4.08,4.01,4.05,38183900,4.05
2013-10-08,3.91,4.08,3.91,4.08,85268300,4.08
2013-10-07,3.93,3.93,3.93,3.93,000,3.93
2013-10-04,3.93,3.93,3.93,3.93,000,3.93
