Date,Open,High,Low,Close,Volume,Adj Close
2014-01-10,6.63,6.70,6.49,6.49,1614200,6.49
2014-01-09,6.89,6.94,6.70,6.72,892900,6.72
2014-01-08,6.96,7.00,6.86,6.88,890600,6.88
2014-01-07,6.94,7.05,6.90,6.96,765600,6.96
2014-01-06,7.14,7.14,6.82,6.96,1934400,6.96
2014-01-03,7.19,7.21,7.06,7.12,1008300,7.12
2014-01-02,7.24,7.28,7.15,7.20,1131500,7.20
2014-01-01,7.17,7.17,7.17,7.17,000,7.17
2013-12-31,7.02,7.22,7.00,7.17,2256500,7.17
2013-12-30,6.91,7.04,6.90,7.01,1241300,7.01
2013-12-27,6.88,6.98,6.84,6.88,2241600,6.88
2013-12-26,7.14,7.14,6.81,6.83,1878000,6.83
2013-12-25,7.08,7.17,7.07,7.14,977800,7.14
2013-12-24,7.09,7.17,7.06,7.09,1107100,7.09
2013-12-23,7.11,7.11,6.88,7.05,1454800,7.05
2013-12-20,7.30,7.32,7.10,7.11,1720700,7.11
2013-12-19,7.41,7.45,7.30,7.32,1081600,7.32
2013-12-18,7.29,7.44,7.29,7.32,889200,7.32
2013-12-17,7.30,7.38,7.26,7.31,788800,7.31
2013-12-16,7.44,7.50,7.27,7.33,1669300,7.33
2013-12-13,7.42,7.53,7.35,7.44,1566700,7.44
2013-12-12,7.41,7.46,7.37,7.39,1270300,7.39
2013-12-11,7.65,7.67,7.36,7.41,3269600,7.41
2013-12-10,7.72,7.84,7.61,7.62,2508900,7.62
2013-12-09,7.81,7.88,7.67,7.79,2649300,7.79
2013-12-06,7.71,7.86,7.65,7.75,3816800,7.75
2013-12-05,7.50,7.87,7.47,7.73,6496900,7.73
2013-12-04,7.50,7.60,7.42,7.52,4525900,7.52
2013-12-03,7.34,7.50,7.00,7.49,4960800,7.49
2013-12-02,7.32,7.65,7.28,7.38,4248800,7.38
2013-11-29,7.60,7.64,7.43,7.51,3299400,7.51
2013-11-28,7.42,7.67,7.41,7.58,4567000,7.58
2013-11-27,7.35,7.46,7.27,7.40,1934800,7.40
2013-11-26,7.36,7.42,7.23,7.35,2171000,7.35
2013-11-25,7.30,7.43,7.20,7.33,2192300,7.33
2013-11-22,7.53,7.57,7.29,7.31,4058200,7.31
2013-11-21,7.64,7.66,7.50,7.50,3394400,7.50
2013-11-20,7.62,7.73,7.55,7.66,3819400,7.66
2013-11-19,7.65,7.69,7.45,7.69,6076900,7.69
2013-11-18,7.60,7.66,7.46,7.64,6549600,7.64
2013-11-15,7.50,7.68,7.40,7.52,5663600,7.52
2013-11-14,7.48,7.60,7.33,7.50,3984900,7.50
2013-11-13,7.70,7.81,7.44,7.48,5469500,7.48
2013-11-12,7.90,7.94,7.65,7.81,5971700,7.81
2013-11-11,7.81,7.97,7.58,7.93,9245400,7.93
2013-11-08,7.50,8.01,7.35,7.85,14954300,7.85
2013-11-07,7.04,7.60,7.01,7.50,11098000,7.50
2013-11-06,7.17,7.18,6.96,6.96,3007000,6.96
2013-11-05,7.10,7.26,6.90,7.18,3284800,7.18
2013-11-04,6.94,7.22,6.86,7.15,3494300,7.15
2013-11-01,7.28,7.28,6.90,7.00,5400000,7.00
2013-10-31,7.30,7.50,7.20,7.33,5553800,7.33
2013-10-30,7.05,7.78,7.00,7.42,11837100,7.42
2013-10-29,7.21,7.30,6.72,7.12,6334900,7.12
2013-10-28,7.03,7.29,6.85,7.22,5912400,7.22
2013-10-25,6.57,7.15,6.53,6.99,7194100,6.99
2013-10-24,6.58,6.59,6.52,6.54,1140300,6.54
2013-10-23,6.73,6.75,6.53,6.59,2306500,6.59
2013-10-22,6.67,6.76,6.57,6.71,1903400,6.71
2013-10-21,6.54,6.67,6.45,6.66,2256300,6.66
2013-10-18,6.48,6.57,6.45,6.53,1206600,6.53
2013-10-17,6.40,6.53,6.33,6.48,1716000,6.48
2013-10-16,6.60,6.65,6.37,6.40,1838300,6.40
2013-10-15,6.68,6.75,6.61,6.63,1779500,6.63
2013-10-14,6.60,6.90,6.52,6.69,4876100,6.69
2013-10-11,6.32,6.66,6.28,6.65,4294200,6.65
2013-10-10,6.41,6.41,6.26,6.33,1398300,6.33
2013-10-09,6.29,6.47,6.24,6.40,2734800,6.40
2013-10-08,6.09,6.29,6.05,6.28,1688000,6.28
2013-10-07,6.09,6.09,6.09,6.09,000,6.09
2013-10-04,6.09,6.09,6.09,6.09,000,6.09
2013-10-03,6.09,6.09,6.09,6.09,000,6.09
2013-10-02,6.09,6.09,6.09,6.09,000,6.09
2013-10-01,6.09,6.09,6.09,6.09,000,6.09
2013-09-30,6.08,6.13,6.03,6.09,653000,6.09
2013-09-27,6.05,6.09,6.03,6.06,803000,6.06
2013-09-26,6.07,6.15,6.02,6.03,1053500,6.03
2013-09-25,6.11,6.19,6.07,6.07,872700,6.07
2013-09-24,6.22,6.22,6.08,6.16,782100,6.16
2013-09-23,6.12,6.21,6.09,6.20,913800,6.20
2013-09-20,6.08,6.08,6.08,6.08,000,6.08
2013-09-18,6.09,6.14,6.02,6.08,681200,6.08
2013-09-17,6.21,6.26,6.09,6.10,1195200,6.10
2013-09-16,6.23,6.29,6.19,6.23,789500,6.23
2013-09-13,6.33,6.33,6.20,6.27,1071500,6.27
2013-09-12,6.36,6.39,6.25,6.31,1350900,6.31
2013-09-11,6.24,6.45,6.18,6.36,2994900,6.36
2013-09-10,6.15,6.25,6.12,6.23,1688100,6.23
2013-09-09,6.11,6.18,6.11,6.15,1202800,6.15
2013-09-06,6.10,6.15,6.08,6.13,690800,6.13
2013-09-05,6.25,6.25,6.13,6.13,868100,6.13
2013-09-04,6.21,6.25,6.13,6.19,1100400,6.19
2013-09-03,6.13,6.20,6.08,6.18,1024600,6.18
2013-09-02,6.15,6.19,6.05,6.13,809700,6.13
2013-08-30,6.15,6.20,6.07,6.15,1458200,6.15
2013-08-29,6.20,6.28,6.09,6.12,1366600,6.12
2013-08-28,6.25,6.34,6.12,6.24,1650700,6.24
2013-08-27,6.17,6.59,6.15,6.28,2921300,6.28
2013-08-26,5.98,6.18,5.93,6.18,1948400,6.18
2013-08-23,6.05,6.05,5.89,5.95,879700,5.95
2013-08-22,6.03,6.09,5.99,6.03,1019400,6.03
2013-08-21,6.02,6.05,5.95,6.02,669400,6.02
2013-08-20,6.06,6.10,5.97,6.03,895000,6.03
2013-08-19,5.92,6.07,5.90,6.06,810500,6.06
2013-08-16,6.07,6.13,5.95,5.96,1002500,5.96
2013-08-15,6.05,6.17,6.02,6.03,810700,6.03
2013-08-14,6.17,6.19,6.04,6.07,1103800,6.07
2013-08-13,6.15,6.20,6.10,6.17,1554800,6.17
2013-08-12,6.01,6.10,6.01,6.10,1084400,6.10
2013-08-09,5.97,6.04,5.93,6.01,931100,6.01
2013-08-08,5.95,6.02,5.94,5.94,998600,5.94
2013-08-07,6.15,6.18,5.97,5.99,1530000,5.99
2013-08-06,6.14,6.19,6.05,6.11,1716700,6.11
2013-08-05,6.30,6.30,6.10,6.16,2467200,6.16
2013-08-02,6.16,6.30,6.05,6.30,2727700,6.30
2013-08-01,6.05,6.08,5.90,6.07,2308900,6.07
2013-07-31,6.00,6.09,5.94,6.00,864900,6.00
