Date,Open,High,Low,Close,Volume,Adj Close
2014-01-10,26.45,29.27,26.26,28.10,7290900,28.10
2014-01-09,23.85,26.80,23.80,26.80,4994600,26.80
2014-01-08,25.00,25.77,23.81,24.36,3310500,24.36
2014-01-07,23.99,25.50,22.55,24.79,3469600,24.79
2014-01-06,25.00,25.99,23.85,24.31,4039000,24.31
2014-01-03,25.03,25.73,24.20,25.00,5658600,25.00
2014-01-02,21.78,24.20,21.32,24.20,4498200,24.20
2014-01-01,22.00,22.00,22.00,22.00,000,22.00
2013-12-31,21.33,23.60,21.32,22.00,5288700,22.00
2013-12-30,19.71,21.88,19.20,21.76,5537100,21.76
2013-12-27,19.60,20.69,19.60,20.00,3460500,20.00
2013-12-26,21.80,22.78,19.53,19.68,5238300,19.68
2013-12-25,21.28,21.86,20.66,21.70,5785500,21.70
2013-12-24,21.09,22.44,20.80,21.50,8155600,21.50
2013-12-23,20.00,20.85,18.95,20.85,7824900,20.85
2013-12-20,18.88,18.95,18.01,18.95,4752000,18.95
2013-12-19,17.23,17.23,17.23,17.23,000,17.23
2013-12-18,17.23,17.23,17.23,17.23,000,17.23
2013-12-17,17.23,17.23,17.23,17.23,000,17.23
2013-12-16,17.23,17.23,17.23,17.23,000,17.23
2013-12-13,17.23,17.23,17.23,17.23,000,17.23
2013-12-12,17.23,17.23,17.23,17.23,000,17.23
2013-12-11,17.23,17.23,17.23,17.23,000,17.23
2013-12-10,17.23,17.23,17.23,17.23,000,17.23
2013-12-09,17.23,17.23,17.23,17.23,000,17.23
2013-12-06,17.23,17.23,17.23,17.23,000,17.23
2013-12-05,17.23,17.23,17.23,17.23,000,17.23
2013-12-04,17.23,17.23,17.23,17.23,000,17.23
2013-12-03,17.23,17.23,17.23,17.23,000,17.23
2013-12-02,17.23,17.23,17.23,17.23,000,17.23
2013-11-29,17.23,17.23,17.23,17.23,000,17.23
2013-11-28,17.23,17.23,17.23,17.23,000,17.23
2013-11-27,17.23,17.23,17.23,17.23,000,17.23
2013-11-26,17.23,17.23,17.23,17.23,000,17.23
2013-11-25,17.23,17.23,17.23,17.23,000,17.23
2013-11-22,17.23,17.23,17.23,17.23,000,17.23
2013-11-21,17.23,17.23,17.23,17.23,000,17.23
2013-11-20,17.23,17.23,17.23,17.23,000,17.23
2013-11-19,17.23,17.23,17.23,17.23,000,17.23
2013-11-18,17.23,17.23,17.23,17.23,000,17.23
2013-11-15,17.23,17.23,17.23,17.23,000,17.23
2013-11-14,17.23,17.23,17.23,17.23,000,17.23
2013-11-13,17.23,17.23,17.23,17.23,000,17.23
2013-11-12,17.23,17.23,17.23,17.23,000,17.23
2013-11-11,17.23,17.23,17.23,17.23,000,17.23
2013-11-08,17.23,17.23,17.23,17.23,000,17.23
2013-11-07,17.23,17.23,17.23,17.23,000,17.23
2013-11-06,17.23,17.23,17.23,17.23,000,17.23
2013-11-05,17.23,17.23,17.23,17.23,000,17.23
2013-11-04,17.23,17.23,17.23,17.23,000,17.23
2013-11-01,17.23,17.23,17.23,17.23,000,17.23
2013-10-31,17.23,17.23,17.23,17.23,000,17.23
2013-10-30,17.23,17.23,17.23,17.23,000,17.23
2013-10-29,17.23,17.23,17.23,17.23,000,17.23
2013-10-28,17.23,17.23,17.23,17.23,000,17.23
2013-10-25,17.23,17.23,17.23,17.23,000,17.23
2013-10-24,17.23,17.23,17.23,17.23,000,17.23
2013-10-23,17.23,17.23,17.23,17.23,000,17.23
2013-10-22,17.23,17.23,17.23,17.23,000,17.23
2013-10-21,17.23,17.23,17.23,17.23,000,17.23
2013-10-18,17.23,17.23,17.23,17.23,000,17.23
2013-10-17,17.23,17.23,17.23,17.23,000,17.23
2013-10-16,17.23,17.23,17.23,17.23,000,17.23
2013-10-15,17.23,17.23,17.23,17.23,000,17.23
2013-10-14,17.23,17.23,17.23,17.23,000,17.23
2013-10-11,17.39,17.80,16.89,17.23,1957200,17.23
2013-10-10,17.80,18.30,17.30,17.38,2580600,17.38
2013-10-09,18.30,18.50,17.60,17.96,3567900,17.96
2013-10-08,16.18,17.84,16.03,17.84,4427000,17.84
2013-10-07,16.22,16.22,16.22,16.22,000,16.22
2013-10-04,16.22,16.22,16.22,16.22,000,16.22
2013-10-03,16.22,16.22,16.22,16.22,000,16.22
2013-10-02,16.22,16.22,16.22,16.22,000,16.22
2013-10-01,16.22,16.22,16.22,16.22,000,16.22
2013-09-30,16.98,17.26,16.11,16.22,3114000,16.22
2013-09-27,17.50,17.50,16.52,16.90,2662000,16.90
2013-09-26,15.50,17.07,15.45,17.07,4252600,17.07
2013-09-25,14.45,15.95,14.45,15.52,4518100,15.52
2013-09-24,14.41,14.69,14.27,14.50,1621000,14.50
2013-09-23,14.27,14.53,14.16,14.39,2424100,14.39
2013-09-20,14.27,14.27,14.27,14.27,000,14.27
2013-09-18,14.01,14.40,13.50,14.27,2158800,14.27
2013-09-17,14.35,14.51,13.72,13.81,1327500,13.81
2013-09-16,14.54,14.56,14.20,14.30,1298000,14.30
2013-09-13,14.11,14.42,13.87,14.31,2029000,14.31
2013-09-12,14.12,14.40,13.80,14.11,1920800,14.11
2013-09-11,15.26,15.29,13.73,14.08,3235400,14.08
2013-09-10,15.26,15.45,14.95,15.26,2503800,15.26
2013-09-09,16.21,16.21,15.22,15.51,4147400,15.51
2013-09-06,16.74,16.74,15.61,16.18,6343700,16.18
2013-09-05,14.67,15.61,14.32,15.61,3124100,15.61
2013-09-04,12.92,14.19,12.71,14.19,3264300,14.19
2013-09-03,12.50,13.10,12.26,12.90,2144400,12.90
2013-09-02,11.50,12.70,11.38,12.52,1289500,12.52
2013-08-30,11.89,12.09,11.22,11.66,1769100,11.66
2013-08-29,11.42,12.36,11.31,11.97,2126600,11.97
2013-08-28,11.39,11.70,11.29,11.40,2075200,11.40
2013-08-27,11.46,11.62,11.11,11.46,1941100,11.46
2013-08-26,11.06,11.49,11.06,11.46,2598900,11.46
2013-08-23,11.01,11.40,10.81,11.06,2819700,11.06
2013-08-22,11.00,11.27,10.91,11.10,2462800,11.10
2013-08-21,11.29,11.29,10.87,11.04,2979600,11.04
2013-08-20,10.30,11.40,10.23,11.29,7488200,11.29
2013-08-19,9.80,10.44,9.70,10.36,2834300,10.36
2013-08-16,9.96,10.27,9.81,9.82,2770500,9.82
2013-08-15,10.08,10.22,9.86,9.98,2307900,9.98
2013-08-14,9.99,10.26,9.87,10.14,2848000,10.14
2013-08-13,9.79,10.04,9.70,9.96,1998700,9.96
2013-08-12,9.85,10.16,9.50,9.87,2649800,9.87
2013-08-09,10.37,10.47,9.90,9.98,3146100,9.98
2013-08-08,9.80,10.45,9.77,10.45,4102900,10.45
2013-08-07,10.52,10.60,9.92,10.02,4190300,10.02
2013-08-06,10.56,10.80,10.24,10.64,5305500,10.64
2013-08-05,10.80,10.95,10.43,10.50,8972600,10.50
2013-08-02,9.79,10.74,9.69,10.74,7999800,10.74
2013-08-01,9.26,9.98,9.23,9.76,6454000,9.76
2013-07-31,8.62,9.50,8.55,9.50,4467500,9.50
2013-07-30,8.41,8.70,8.40,8.64,785100,8.64
2013-07-29,8.56,8.74,8.30,8.52,877000,8.52
2013-07-26,8.83,8.83,8.29,8.56,960700,8.56
2013-07-25,8.89,8.98,8.60,8.70,1403600,8.70
