Date,Open,High,Low,Close,Volume,Adj Close
2014-01-06,9.75,9.76,9.46,9.50,1676200,9.50
2014-01-03,9.80,9.86,9.67,9.73,2021600,9.73
2014-01-02,9.55,9.93,9.55,9.81,2666900,9.81
2014-01-01,9.55,9.55,9.55,9.55,000,9.55
2013-12-31,9.50,9.60,9.50,9.55,1148500,9.55
2013-12-30,9.59,9.65,9.52,9.53,1155900,9.53
2013-12-27,9.21,9.78,9.21,9.59,2230500,9.59
2013-12-26,9.50,9.50,9.18,9.26,979500,9.26
2013-12-25,9.31,9.47,9.31,9.46,1108500,9.46
2013-12-24,9.35,9.45,9.21,9.35,921900,9.35
2013-12-23,9.55,9.69,9.10,9.26,1576500,9.26
2013-12-20,9.50,9.73,9.43,9.55,1294800,9.55
2013-12-19,9.58,9.95,9.57,9.60,1907200,9.60
2013-12-18,9.45,9.81,9.41,9.57,1574400,9.57
2013-12-17,9.53,9.63,9.33,9.41,1896800,9.41
2013-12-16,9.80,9.82,9.43,9.60,2042500,9.60
2013-12-13,9.78,9.88,9.61,9.80,1682900,9.80
2013-12-12,9.98,9.98,9.74,9.79,1774900,9.79
2013-12-11,9.85,10.13,9.80,9.97,2996200,9.97
2013-12-10,10.07,10.07,9.83,9.86,2650900,9.86
2013-12-09,9.80,10.22,9.73,10.09,5295900,10.09
2013-12-06,9.21,10.10,9.18,9.88,7152400,9.88
2013-12-05,9.24,9.37,9.08,9.27,2241000,9.27
2013-12-04,9.22,9.49,9.18,9.24,2733100,9.24
2013-12-03,8.84,9.28,8.80,9.23,2416800,9.23
2013-12-02,9.00,9.03,8.61,8.85,3357900,8.85
2013-11-29,9.11,9.28,9.07,9.20,2387300,9.20
2013-11-28,9.06,9.33,9.03,9.17,4630000,9.17
2013-11-27,9.10,9.57,9.06,9.24,8756300,9.24
2013-11-26,8.62,8.75,8.62,8.70,1382400,8.70
2013-11-25,8.67,8.81,8.65,8.69,1148000,8.69
2013-11-22,8.89,8.89,8.73,8.73,1069700,8.73
2013-11-21,8.78,8.98,8.72,8.89,1699300,8.89
2013-11-20,8.88,8.91,8.71,8.85,1189500,8.85
2013-11-19,8.71,8.95,8.59,8.88,3018700,8.88
2013-11-18,8.50,8.73,8.50,8.65,2024600,8.65
2013-11-15,8.35,8.55,8.24,8.50,2054600,8.50
2013-11-14,8.05,8.27,7.99,8.26,1613800,8.26
2013-11-13,8.11,8.14,8.00,8.06,995300,8.06
2013-11-12,8.02,8.24,8.02,8.16,1212800,8.16
2013-11-11,7.92,8.05,7.65,8.00,2689500,8.00
2013-11-08,8.00,8.00,7.85,7.91,781400,7.91
2013-11-07,8.06,8.06,7.93,8.06,919200,8.06
2013-11-06,8.08,8.10,7.98,8.06,1447200,8.06
2013-11-05,7.95,8.06,7.95,8.05,875800,8.05
2013-11-04,8.12,8.18,8.00,8.01,1103800,8.01
2013-11-01,8.07,8.15,7.99,8.09,991800,8.09
2013-10-31,8.08,8.17,8.06,8.07,969700,8.07
2013-10-30,7.98,8.12,7.96,8.10,960300,8.10
2013-10-29,8.39,8.47,7.78,7.95,2898600,7.95
2013-10-28,8.32,8.47,8.32,8.38,851400,8.38
2013-10-25,8.39,8.49,8.25,8.35,1493100,8.35
2013-10-24,8.65,8.65,8.25,8.39,2218800,8.39
2013-10-23,8.67,8.77,8.58,8.65,1975700,8.65
2013-10-22,8.72,8.80,8.61,8.67,1498900,8.67
2013-10-21,8.81,8.94,8.71,8.74,1953000,8.74
2013-10-18,8.65,8.82,8.56,8.67,2162800,8.67
2013-10-17,8.53,8.75,8.41,8.62,2509500,8.62
2013-10-16,8.75,8.80,8.44,8.50,3161800,8.50
2013-10-15,8.88,8.95,8.70,8.84,2347900,8.84
2013-10-14,9.05,9.12,8.75,8.95,2212900,8.95
2013-10-11,8.92,9.15,8.90,9.07,1409000,9.07
2013-10-10,8.92,9.04,8.86,8.95,1870400,8.95
2013-10-09,9.10,9.10,8.89,8.92,1563600,8.92
2013-10-08,8.90,9.08,8.76,8.98,2330300,8.98
2013-10-07,8.88,8.88,8.88,8.88,000,8.88
2013-10-04,8.88,8.88,8.88,8.88,000,8.88
2013-10-03,8.88,8.88,8.88,8.88,000,8.88
2013-10-02,8.88,8.88,8.88,8.88,000,8.88
2013-10-01,8.88,8.88,8.88,8.88,000,8.88
2013-09-30,8.58,8.94,8.58,8.88,2050300,8.88
2013-09-27,8.47,8.71,8.47,8.58,1983800,8.58
2013-09-26,8.80,8.86,8.46,8.50,3719900,8.50
2013-09-25,8.96,9.00,8.76,8.88,2606500,8.88
