Date,Open,High,Low,Close,Volume,Adj Close
2014-01-06,10.83,10.94,10.48,10.57,7013600,10.57
2014-01-03,11.46,11.58,10.71,10.96,10846000,10.96
2014-01-02,11.55,11.78,11.31,11.48,7043700,11.48
2014-01-01,11.66,11.66,11.66,11.66,000,11.66
2013-12-31,11.52,11.81,11.45,11.66,4926300,11.66
2013-12-30,11.52,11.67,11.29,11.58,7277800,11.58
2013-12-27,11.32,11.74,11.13,11.44,5938600,11.44
2013-12-26,11.83,11.88,11.19,11.32,6959800,11.32
2013-12-25,11.54,11.92,11.36,11.78,9212300,11.78
2013-12-24,11.63,11.89,11.45,11.60,6789400,11.60
2013-12-23,11.44,11.77,11.15,11.71,6661900,11.71
2013-12-20,11.54,11.65,11.02,11.34,6519100,11.34
2013-12-19,11.50,11.81,11.40,11.50,8834100,11.50
2013-12-18,11.38,11.52,11.26,11.36,6531300,11.36
2013-12-17,12.33,12.33,11.31,11.38,13330400,11.38
2013-12-16,12.30,12.69,12.10,12.36,10881700,12.36
2013-12-13,12.23,12.55,12.01,12.25,8812700,12.25
2013-12-12,12.82,12.86,12.43,12.43,10865200,12.43
2013-12-11,12.90,13.08,12.50,12.82,16364900,12.82
2013-12-10,12.55,13.30,12.25,13.08,22128000,13.08
2013-12-09,11.40,12.42,11.32,12.42,16808500,12.42
2013-12-06,11.28,11.50,11.15,11.29,9782300,11.29
2013-12-05,11.25,11.52,11.06,11.21,12181700,11.21
2013-12-04,10.88,11.51,10.80,11.21,17500400,11.21
2013-12-03,10.05,10.93,10.00,10.90,14325800,10.90
2013-12-02,10.09,10.36,9.81,9.97,6046200,9.97
2013-11-29,10.13,10.41,10.08,10.28,5524400,10.28
2013-11-28,10.21,10.36,10.13,10.13,4161500,10.13
2013-11-27,10.12,10.28,9.98,10.13,4544700,10.13
2013-11-26,10.02,10.45,9.98,10.12,10939000,10.12
2013-11-25,9.41,9.99,9.41,9.99,7259500,9.99
2013-11-22,9.59,9.77,9.46,9.55,4306400,9.55
2013-11-21,9.74,9.74,9.45,9.53,3523100,9.53
2013-11-20,9.57,9.78,9.43,9.76,4545500,9.76
2013-11-19,9.70,9.80,9.49,9.57,5864600,9.57
2013-11-18,9.83,10.08,9.78,9.79,5690400,9.79
2013-11-15,9.32,9.90,9.26,9.73,5449700,9.73
2013-11-14,9.35,9.42,9.03,9.35,3088600,9.35
2013-11-13,9.60,9.60,9.27,9.35,3012500,9.35
2013-11-12,9.46,9.63,9.43,9.57,3254600,9.57
2013-11-11,9.55,9.68,9.20,9.48,4419600,9.48
2013-11-08,9.88,9.95,9.44,9.64,4532400,9.64
2013-11-07,9.86,10.07,9.85,9.90,4287900,9.90
2013-11-06,10.25,10.29,9.96,10.01,6753100,10.01
2013-11-05,10.00,10.38,9.80,10.29,7155700,10.29
2013-11-04,10.25,10.34,10.07,10.13,6824100,10.13
2013-11-01,9.90,10.25,9.83,10.19,8092500,10.19
2013-10-31,10.05,10.16,9.79,9.86,8117100,9.86
2013-10-30,10.04,10.31,9.90,10.14,16008100,10.14
2013-10-29,9.70,9.95,9.33,9.80,7495000,9.80
2013-10-28,9.30,9.87,9.25,9.76,5742500,9.76
2013-10-25,9.41,9.48,9.20,9.24,2771800,9.24
2013-10-24,9.33,9.54,9.19,9.40,2871900,9.40
2013-10-23,9.75,9.83,9.31,9.33,5418500,9.33
