Date,Open,High,Low,Close,Volume,Adj Close
2014-01-06,6.53,6.66,6.11,6.17,13054000,6.17
2014-01-03,6.53,6.53,6.53,6.53,000,6.53
2014-01-02,6.53,6.53,6.53,6.53,000,6.53
2014-01-01,6.53,6.53,6.53,6.53,000,6.53
2013-12-31,6.53,6.53,6.53,6.53,000,6.53
2013-12-30,6.60,6.60,6.51,6.53,7543200,6.53
2013-12-27,6.45,6.58,6.43,6.54,9302600,6.54
2013-12-26,6.73,6.77,6.45,6.47,13264300,6.47
2013-12-25,6.71,6.77,6.62,6.73,11737400,6.73
2013-12-24,6.73,6.85,6.67,6.77,15772200,6.77
2013-12-23,6.63,6.68,6.39,6.64,11081100,6.64
2013-12-20,6.67,6.73,6.51,6.62,11175800,6.62
2013-12-19,6.86,6.95,6.66,6.68,11025400,6.68
2013-12-18,6.88,6.95,6.84,6.85,7629600,6.85
2013-12-17,7.04,7.10,6.83,6.86,14769500,6.86
2013-12-16,7.21,7.30,7.02,7.04,16033400,7.04
2013-12-13,7.22,7.25,7.13,7.21,11341800,7.21
2013-12-12,7.23,7.29,7.17,7.22,13366600,7.22
2013-12-11,7.31,7.32,7.14,7.23,18635200,7.23
2013-12-10,7.39,7.42,7.30,7.34,17148700,7.34
2013-12-09,7.31,7.45,7.31,7.41,20653100,7.41
2013-12-06,7.31,7.42,7.27,7.28,14563600,7.28
2013-12-05,7.37,7.48,7.28,7.36,25374700,7.36
2013-12-04,7.17,7.45,7.15,7.28,29563600,7.28
2013-12-03,7.03,7.24,7.01,7.22,18372000,7.22
2013-12-02,7.48,7.50,6.93,7.03,45952800,7.03
2013-11-29,7.70,7.78,7.61,7.65,30887300,7.65
2013-11-28,7.75,7.98,7.67,7.75,45075300,7.75
2013-11-27,7.73,7.81,7.63,7.75,29470700,7.75
2013-11-26,7.58,7.77,7.56,7.69,28461800,7.69
2013-11-25,7.55,7.70,7.48,7.59,27001300,7.59
2013-11-22,7.81,7.87,7.60,7.61,34821600,7.61
2013-11-21,7.67,8.03,7.62,7.85,56428900,7.85
2013-11-20,7.60,7.91,7.60,7.75,47271000,7.75
2013-11-19,7.65,7.75,7.53,7.65,45295400,7.65
2013-11-18,7.32,7.79,7.27,7.70,63756600,7.70
2013-11-15,7.04,7.40,7.00,7.27,42049600,7.27
2013-11-14,7.19,7.48,7.10,7.18,47015100,7.18
2013-11-13,7.03,7.50,6.92,7.24,58435600,7.24
2013-11-12,7.13,7.13,6.69,6.91,44086500,6.91
2013-11-11,7.51,7.56,7.20,7.20,24376300,7.20
2013-11-08,7.35,7.75,7.28,7.54,34400300,7.54
2013-11-07,7.81,7.95,7.61,7.65,35201900,7.65
2013-11-06,7.80,7.98,7.73,7.80,42647400,7.80
2013-11-05,7.52,8.04,7.45,7.90,49608500,7.90
2013-11-04,7.60,7.68,7.42,7.61,23404800,7.61
2013-11-01,7.40,7.72,7.30,7.53,35342300,7.53
2013-10-31,8.07,8.20,7.70,7.75,62097700,7.75
2013-10-30,7.73,8.04,7.69,7.89,47109800,7.89
2013-10-29,7.77,7.96,7.27,7.87,55415200,7.87
2013-10-28,7.80,8.19,7.75,7.83,52290200,7.83
2013-10-25,7.77,7.84,7.22,7.62,44267600,7.62
2013-10-24,7.72,7.90,7.63,7.74,33207300,7.74
2013-10-23,8.21,8.30,7.67,7.69,73915000,7.69
2013-10-22,8.20,8.75,8.07,8.42,116680300,8.42
2013-10-21,8.18,8.62,7.92,8.27,79658800,8.27
2013-10-18,7.98,8.14,7.71,8.04,49188300,8.04
2013-10-17,7.87,8.36,7.53,8.23,86675800,8.23
2013-10-16,8.16,8.16,7.45,7.69,73548700,7.69
2013-10-15,8.50,8.50,8.18,8.26,83437100,8.26
2013-10-14,8.35,8.79,8.25,8.58,124941200,8.58
2013-10-11,8.17,8.36,8.08,8.19,76339500,8.19
2013-10-10,8.40,8.58,8.07,8.18,133464300,8.18
2013-10-09,7.80,8.54,7.75,8.50,144577100,8.50
2013-10-08,8.08,8.70,7.86,7.98,134451300,7.98
2013-10-07,7.99,7.99,7.99,7.99,000,7.99
2013-10-04,7.99,7.99,7.99,7.99,000,7.99
2013-10-03,7.99,7.99,7.99,7.99,000,7.99
