Date,Open,High,Low,Close,Volume,Adj Close
2014-01-06,39.80,40.15,38.50,38.92,1192200,38.92
2014-01-03,40.40,40.40,39.20,40.15,855500,40.15
2014-01-02,37.90,40.40,37.66,40.40,2404900,40.40
2014-01-01,36.90,36.90,36.90,36.90,000,36.90
2013-12-31,37.11,37.15,36.10,36.90,1082200,36.90
2013-12-30,37.81,38.10,36.52,36.85,1129300,36.85
2013-12-27,38.50,38.50,37.38,37.85,1072100,37.85
2013-12-26,38.11,38.47,37.20,38.01,1036800,38.01
2013-12-25,38.88,38.90,37.80,38.43,670600,38.43
2013-12-24,37.50,38.99,37.50,38.49,977500,38.49
2013-12-23,37.00,38.20,36.13,37.87,1256900,37.87
2013-12-20,38.38,39.37,35.70,36.00,2624600,36.00
2013-12-19,36.24,38.98,36.21,38.38,2093800,38.38
2013-12-18,36.44,36.66,36.12,36.35,426400,36.35
2013-12-17,35.81,36.99,35.81,36.48,840800,36.48
2013-12-16,35.46,36.87,35.46,36.40,1869700,36.40
2013-12-13,35.00,35.95,33.49,35.46,2109800,35.46
2013-12-12,33.12,33.12,33.12,33.12,000,33.12
2013-12-11,33.12,33.12,33.12,33.12,000,33.12
2013-12-10,33.12,33.12,33.12,33.12,000,33.12
2013-12-09,33.12,33.12,33.12,33.12,000,33.12
2013-12-06,31.92,33.17,31.92,33.12,967300,33.12
2013-12-05,31.96,32.21,31.60,31.92,463300,31.92
2013-12-04,31.72,32.47,31.71,31.96,979100,31.96
2013-12-03,30.98,32.35,30.50,31.99,909400,31.99
2013-12-02,32.29,33.88,30.29,31.10,2318000,31.10
2013-11-29,33.61,34.00,33.08,33.64,1048600,33.64
2013-11-28,34.56,34.70,33.55,33.85,1356600,33.85
2013-11-27,34.11,34.70,33.90,34.50,814000,34.50
2013-11-26,34.01,35.00,34.01,34.25,1283600,34.25
2013-11-25,32.38,35.00,32.38,34.15,1718200,34.15
2013-11-22,33.45,33.96,32.70,32.86,1058500,32.86
2013-11-21,31.48,33.49,31.12,33.45,1772700,33.45
2013-11-20,31.12,31.57,30.55,31.45,924700,31.45
2013-11-19,31.09,31.86,30.87,31.13,797600,31.13
2013-11-18,31.80,32.00,30.35,31.09,1451000,31.09
2013-11-15,30.50,31.83,30.45,31.50,1532700,31.50
2013-11-14,30.54,30.80,29.51,30.80,1572000,30.80
2013-11-13,30.19,31.00,29.96,30.23,3446900,30.23
2013-11-12,31.00,31.14,29.88,30.75,3537700,30.75
2013-11-11,28.99,31.21,28.69,31.01,3451200,31.01
2013-11-08,26.59,28.47,26.42,28.37,2173700,28.37
2013-11-07,26.96,26.96,26.50,26.50,777700,26.50
2013-11-06,26.90,27.35,26.72,26.96,920900,26.96
2013-11-05,26.49,26.90,25.80,26.90,932700,26.90
2013-11-04,25.70,26.52,25.59,25.99,2018400,25.99
2013-11-01,26.36,26.97,25.05,25.61,1442600,25.61
2013-10-31,25.94,27.38,25.62,26.54,1624100,26.54
2013-10-30,24.98,25.99,24.60,25.91,1890600,25.91
2013-10-29,26.03,26.52,24.10,24.88,2130900,24.88
2013-10-28,26.69,27.05,25.73,26.28,1111700,26.28
2013-10-25,26.70,27.18,25.40,26.20,1744700,26.20
2013-10-24,26.98,27.25,26.18,26.70,1023900,26.70
2013-10-23,27.70,27.89,26.97,27.06,965600,27.06
2013-10-22,27.76,28.10,27.00,27.70,1365100,27.70
2013-10-21,26.80,27.95,26.80,27.76,1365700,27.76
2013-10-18,27.90,28.00,26.68,27.30,1023100,27.30
2013-10-17,27.88,29.16,27.35,27.39,1140300,27.39
2013-10-16,29.05,29.20,26.64,27.96,1843300,27.96
2013-10-15,27.00,29.37,26.00,28.45,2561200,28.45
2013-10-14,24.88,26.87,24.88,26.70,2646700,26.70
2013-10-11,23.16,24.61,23.16,24.61,1798200,24.61
2013-10-10,24.15,24.57,22.90,23.12,2392700,23.12
2013-10-09,24.50,24.99,23.88,24.17,1356000,24.17
2013-10-08,23.99,24.90,23.62,24.60,991100,24.60
2013-10-07,23.68,23.68,23.68,23.68,000,23.68
2013-10-04,23.68,23.68,23.68,23.68,000,23.68
